Date,value
2019-09-27,88.71056988322152
2019-09-30,87.84046370793718
2019-10-01,89.58066549271936
2019-10-02,86.87184691222842
2019-10-03,86.44500475221639
2019-10-04,88.20163162436927
2019-10-07,88.39865835465369
2019-10-08,88.13595223474178
2019-10-09,89.0553163801003
2019-10-10,88.49714392382802
2019-10-11,91.3044839478047
2019-10-14,91.5178907905846
2019-10-15,92.55218105071961
2019-10-16,93.01185746392818
2019-10-17,94.44015304135772
2019-10-18,95.88485219774833
2019-10-21,97.2967487015103
2019-10-22,99.98913699551184
2019-10-23,101.54877792794906
2019-10-24,106.04706583147689
2019-10-25,107.91860554972612
2019-10-28,103.66658036465714
2019-10-29,106.14555989678243
2019-10-30,106.67089536037358
2019-10-31,108.67379315462352
2019-11-01,109.47823349399226
2019-11-04,110.29909863042701
2019-11-05,110.66027554874185
2019-11-06,108.93646974044859
2019-11-07,110.84085503455205
2019-11-08,110.92294743349927
2019-11-11,112.07213641857032
2019-11-12,113.58250253935583
2019-11-13,112.72883676048386
2019-11-14,113.4019195890078
2019-11-15,114.1242867001663
2019-11-18,115.28989523692573
2019-11-19,116.02866208737822
2019-11-20,116.06150592869022
2019-11-21,116.01225569290185
2019-11-22,116.5540180531622
2019-11-25,117.83455588622493
2019-11-26,117.96588198736518
2019-11-27,118.03156107141339
2019-11-29,115.94659159243304
2019-12-02,115.07647878464368
2019-12-03,113.54970789082537
2019-12-04,113.04074861211507
2019-12-05,112.89446339432337
2019-12-06,113.86613984019138
2019-12-09,112.1533378071631
2019-12-10,111.93923814879852
2019-12-11,111.51104769687976
2019-12-12,110.32525995163937
2019-12-13,111.46163247275538
2019-12-16,112.76269222528435
2019-12-17,114.31079620235886
2019-12-18,113.24031046543834
2019-12-19,113.9155445110348
2019-12-20,115.2824697693683
2019-12-23,113.58616272075159
2019-12-24,112.44976844315664
2019-12-26,113.05915192508695
2019-12-27,113.28971612211026
2019-12-30,113.14147436347162
2019-12-31,111.67573320871358
2020-01-02,114.19549270285205
2020-01-03,112.51567185955466
2020-01-06,113.75085790704938
2020-01-07,115.71068115365128
2020-01-08,115.90831291780134
2020-01-09,118.1481008607089
2020-01-10,119.20212937380913
2020-01-13,118.51041397789874
2020-01-14,119.81148543370296
2020-01-15,119.63032022908831
2020-01-16,120.9643178533405
2020-01-17,123.35234651463841
2020-01-21,122.61123933877909
2020-01-22,124.78514578944004
2020-01-23,133.1350071186524
2020-01-24,141.94599105418447
2020-01-27,140.1178973157936
2020-01-28,138.83331022055626
2020-01-29,138.04279986724578
2020-01-30,132.0644989960838
2020-01-31,133.8925919849318
2020-02-03,129.84116161153594
2020-02-04,132.87149719770304
2020-02-05,134.0902142093499
2020-02-06,133.31614893942202
2020-02-07,131.1751837890803
2020-02-10,129.59413153411265
2020-02-11,132.01510894924874
2020-02-12,131.63630389023243
2020-02-13,130.66463160676912
2020-02-14,132.7891525923886
2020-02-18,131.24105278432376
2020-02-19,134.04080159360805
2020-02-20,131.5704197555324
2020-02-21,126.41560086552505
2020-02-24,118.37865493130701
2020-02-25,115.00250152999234
2020-02-26,111.04990536164084
2020-02-27,103.42471983417767
2020-02-28,96.26063337362527
2020-03-02,101.79424044288263
2020-03-03,108.56306943212269
2020-03-04,108.05252038752886
2020-03-05,108.04061457981467
2020-03-06,115.85533686469577
2020-03-09,115.45883147437053
2020-03-10,126.6935253769231
2020-03-11,115.16142996007565
2020-03-12,112.17102172769543
2020-03-13,110.20493468451579
2020-03-16,105.81020001951015
2020-03-17,118.36663230915784
2020-03-18,133.03784853359983
2020-03-19,148.6507503598461
2020-03-20,138.58909731067422
2020-03-23,130.87348744221765
2020-03-24,137.33345918902145
2020-03-25,138.58909164343228
2020-03-26,138.57256916249725
2020-03-27,154.05333941751857
2020-03-30,163.86721183772858
2020-03-31,168.4601996588949
2020-04-01,160.0011318036818
2020-04-02,158.18374559281918
2020-04-03,165.0402274113218
2020-04-06,166.1637082724471
2020-04-07,173.9288719872443
2020-04-08,172.64016495999851
2020-04-09,172.01232705237751
2020-04-13,159.76985399516886
2020-04-14,164.21414096223103
2020-04-15,166.36193236858546
2020-04-16,173.61496328565136
2020-04-17,174.42449421499074
2020-04-20,179.4140241727937
2020-04-21,178.50534619296855
2020-04-22,175.43231020152646
2020-04-23,167.1219476700615
2020-04-24,166.01502446388008
2020-04-27,172.45842803487778
2020-04-28,173.59842494436805
2020-04-29,163.90023908625096
2020-04-30,162.66111255849447
2020-05-01,167.70019288928532
2020-05-04,167.36976920131156
2020-05-05,172.14451027747148
2020-05-06,174.44101891423082
2020-05-07,176.63842435765122
2020-05-08,180.8679322798983
2020-05-11,181.36360439001058
2020-05-12,186.006144604088
2020-05-13,173.87928986716392
2020-05-14,172.09493712009458
2020-05-15,169.79845975325122
2020-05-18,172.35931630488403
2020-05-19,162.80981813332076
2020-05-20,158.48112305695847
2020-05-21,158.10115166802817
2020-05-22,157.02720169690403
2020-05-26,159.7533213235615
2020-05-27,156.49852630018927
2020-05-28,160.57937608852342
2020-05-29,164.56110327513434
2020-06-01,173.92884464198067
2020-06-02,171.46711270969703
2020-06-03,168.08020273749517
2020-06-04,158.9385414088732
2020-06-05,158.35882244131213
2020-06-08,156.35472192579542
2020-06-09,164.55344986892956
2020-06-10,165.1497625857663
2020-06-11,163.50999408548344
2020-06-12,161.4561374977268
2020-06-15,162.40024586720776
2020-06-16,168.3795365739435
2020-06-17,171.2780935760331
2020-06-18,172.1062712753422
2020-06-19,175.55137321958316
2020-06-22,170.63216132861365
2020-06-23,170.68181568643698
2020-06-24,167.17042777864273
2020-06-25,166.70668338134178
2020-06-26,163.77498146866566
2020-06-29,166.37540655018452
2020-06-30,173.18286918438338
2020-07-01,173.91162762670692
2020-07-02,178.8640187209801
2020-07-06,181.33192686632336
2020-07-07,179.07935835686143
2020-07-08,180.58658769639572
2020-07-09,181.00064292038095
2020-07-10,183.617646394467
2020-07-13,183.9323412915908
2020-07-14,175.4851386842202
2020-07-15,182.30917262465067
2020-07-16,179.54311355083945
2020-07-17,183.51828403795486
2020-07-20,194.49964376881886
2020-07-21,207.02140876968073
2020-07-22,209.85370405078092
2020-07-23,184.5451886609957
2020-07-24,171.37749931619703
2020-07-27,168.09797429115136
2020-07-28,165.74598022244615
2020-07-29,160.52858882796983
2020-07-30,159.65074398095328
2020-07-31,166.5078874827551
2020-08-03,167.1207563369353
2020-08-04,160.39609157902746
2020-08-05,166.8557135249125
2020-08-06,166.09380231383182
2020-08-07,164.0068826638432
2020-08-10,163.95717187656803
2020-08-11,159.20356370579927
2020-08-12,155.19526986015862
2020-08-13,157.3318957351061
2020-08-14,157.86196886319027
2020-08-17,157.4975601023967
2020-08-18,160.578313429604
2020-08-19,162.13523048369186
2020-08-20,162.63212593023445
2020-08-21,164.45408692785986
2020-08-24,168.94266942607658
2020-08-25,167.70046430994645
2020-08-26,167.13730198093208
2020-08-27,169.17456716068523
2020-08-28,167.40233613974044
2020-08-31,168.24704550336574
2020-09-01,170.648688978063
2020-09-02,172.04002601628335
2020-09-03,174.09384137763533
2020-09-04,160.74392030526437
2020-09-08,152.1807900750779
2020-09-09,162.9633691971683
2020-09-10,163.6229336312999
2020-09-11,155.75252978941322
2020-09-14,152.9464249176193
2020-09-15,155.86875415977582
2020-09-16,157.97750279208762
2020-09-17,150.70483236574864
2020-09-18,153.14565414444547
2020-09-21,152.514701441883
2020-09-22,155.73591299453045
2020-09-23,157.29671577409735
2020-09-24,149.80823234086816
2020-09-25,152.41505881099584
2020-09-28,159.05676651516322
2020-09-29,159.4220573043625
2020-09-30,158.25976743306492
2020-10-01,161.56402367891604
2020-10-02,158.5918452533908
2020-10-05,155.3872383276989
2020-10-06,154.54041533861374
2020-10-07,152.99623653080675
2020-10-08,154.22491961889355
2020-10-09,157.9276852477375
2020-10-12,164.53617828440798
2020-10-13,171.17783543848125
2020-10-14,166.97697339651523
2020-10-15,163.12479486273685
2020-10-16,161.48097992770795
2020-10-19,161.39796394674815
2020-10-20,156.46651718578158
2020-10-21,157.36312579549508
2020-10-22,155.2211861102485
2020-10-23,137.305233014395
2020-10-26,132.7058604002415
2020-10-27,137.4048661220908
2020-10-28,126.11399024685082
2020-10-29,121.38178107581606
2020-10-30,119.33946873422485
2020-11-02,119.07380062819556
2020-11-03,121.48141372906707
2020-11-04,127.84082951180287
2020-11-05,128.07327652044123
2020-11-06,128.55481583782992
2020-11-09,127.02722573018679
2020-11-10,119.4390783051384
2020-11-11,121.81348325911722
2020-11-12,122.32822110962283
2020-11-13,124.38714421068116
2020-11-16,126.01436444732042
2020-11-17,127.65818119759484
2020-11-18,128.5382061111109
2020-11-19,126.74494566551564
2020-11-20,130.9126046416471
2020-11-23,130.04919172822517
2020-11-24,130.34806407469702
2020-11-25,135.7112264236671
2020-11-27,132.53982692363545
2020-11-30,135.21309959125338
2020-12-01,136.82370949684324
2020-12-02,137.98602256337043
2020-12-03,140.60947209499832
2020-12-04,143.73106354023955
2020-12-07,147.78419348924982
2020-12-08,146.45227513213456
2020-12-09,149.19935222707207
2020-12-10,148.06722640790156
2020-12-11,149.64884577099141
2020-12-14,147.8174988228798
2020-12-15,145.91952080058792
2020-12-16,143.1225044820591
2020-12-17,147.83414002360215
2020-12-18,149.18268015329375
2020-12-21,147.96733606136544
2020-12-22,149.88195181407866
2020-12-23,152.81214759425603
2020-12-24,150.8475737203066
2020-12-28,151.54684338219425
2020-12-29,153.41152195287137
2020-12-30,147.40127044795145
2020-12-31,144.63756692456855
2021-01-04,148.10052910020207
2021-01-05,143.5220833863945
2021-01-06,143.0226186841628
2021-01-07,140.70842241059557
2021-01-08,145.8362873623359
2021-01-11,147.71759658202248
2021-01-12,144.42110811597794
2021-01-13,152.11291474547434
2021-01-14,151.03071927410426
2021-01-15,148.31696747420355
2021-01-19,150.99744234150774
2021-01-20,157.04094915875442
2021-01-21,153.79442917095855
2021-01-22,141.95708791970162
2021-01-25,143.48879211975859
2021-01-26,150.7144190910367
2021-01-27,162.23540900118448
2021-01-28,165.99804401796482
2021-01-29,156.84117939651458
2021-02-01,152.62901332200195
2021-02-02,151.23052103327868
2021-02-03,151.4802355606094
2021-02-04,150.76436185948717
2021-02-05,149.9651857698175
2021-02-08,151.77993179478244
2021-02-09,155.0763921600697
2021-02-10,159.08878900363663
2021-02-11,159.05549039749008
2021-02-12,159.00553972011124
2021-02-16,160.1210064006795
2021-02-17,155.4759522266406
2021-02-18,152.47917234987418
2021-02-19,151.6966760404647
2021-02-22,151.96308357965768
2021-02-23,155.09304413784355
2021-02-24,156.32506832301144
2021-02-25,157.00768421319208
2021-02-26,159.5216393305117
2021-03-01,154.7933661708702
2021-03-02,162.2021020450248
2021-03-03,158.37287908824314
2021-03-04,151.26378671095264
2021-03-05,150.3647584684915
2021-03-08,155.30949176292788
2021-03-09,152.49583064617156
2021-03-10,152.19614360600372
2021-03-11,152.10267683780614
2021-03-12,154.32321357543546
2021-03-15,152.83729356011125
2021-03-16,156.37678270320254
2021-03-17,158.26340969678787
2021-03-18,151.03415037145703
2021-03-19,149.4146613633791
2021-03-22,155.024431680632
2021-03-23,160.80116960774717
2021-03-24,159.51559034371323
2021-03-25,155.32496828324796
2021-03-26,153.62199547023891
2021-03-29,159.26516440460034
2021-03-30,159.2317657874918
2021-03-31,162.27037757667688
2021-04-01,164.27388699230184
2021-04-05,161.73612708134254
2021-04-06,167.5128395327772
2021-04-07,169.56643413622479
2021-04-08,170.53479022692872
2021-04-09,168.38102524783602
2021-04-12,166.0937167516701
2021-04-13,165.52606763922722
2021-04-14,162.48743037436168
2021-04-15,160.13332464397868
2021-04-16,163.0217063453765
2021-04-19,164.0401221482225
2021-04-20,161.034908976146
2021-04-21,165.72640839051752
2021-04-22,163.73961102128706
2021-04-23,164.54099950212876
2021-04-26,165.4926690221187
2021-04-27,164.75805229981358
2021-04-28,166.27737093224636
2021-04-29,138.06156447395986
