Date,value
2019-11-08,125.7851672088872
2019-11-11,125.1232949257464
2019-11-12,125.78516117605074
2019-11-13,127.49201967165637
2019-11-14,129.5124117720648
2019-11-15,129.3905024475482
2019-11-18,128.82444280234574
2019-11-19,130.1742629474246
2019-11-20,131.58505180380877
2019-11-21,131.9791176251563
2019-11-22,130.6922884288123
2019-11-25,130.88488118822184
2019-11-26,130.49969518033353
2019-11-27,133.108363659001
2019-11-29,132.4693301941192
2019-12-02,131.47138521938908
2019-12-03,132.74068736280248
2019-12-04,132.23297490048296
2019-12-05,133.62485683326875
2019-12-06,133.66860033337522
2019-12-09,133.37096894299643
2019-12-10,133.17839156172806
2019-12-11,132.7669554434976
2019-12-12,132.73195810365613
2019-12-13,129.90443609919922
2019-12-16,131.2087632399752
2019-12-17,130.98992983842246
2019-12-18,129.38792983583275
2019-12-19,130.4909601487956
2019-12-20,131.14749084150785
2019-12-23,131.63770057798746
2019-12-24,130.23709099480885
2019-12-26,129.93069145626856
2019-12-27,130.57847458806725
2019-12-30,131.06871777848175
2019-12-31,130.67476685708465
2020-01-02,131.08619210219754
2020-01-03,128.23243094909114
2020-01-06,129.37044419458002
2020-01-07,128.43377535389854
2020-01-08,129.55426010405023
2020-01-09,130.06201644347536
2020-01-10,130.73605523197395
2020-01-13,132.05788953629943
2020-01-14,133.3709864859664
2020-01-15,132.44308551543446
2020-01-16,132.06667768989047
2020-01-17,132.8982815580254
2020-01-21,134.46522215875862
2020-01-22,136.3122911685794
2020-01-23,135.52446183785776
2020-01-24,137.06513399790018
2020-01-27,137.117656737669
2020-01-28,135.64699207506226
2020-01-29,135.50693727655812
2020-01-30,134.72784235078075
2020-01-31,140.07650628068808
2020-02-03,138.56207287400622
2020-02-04,137.65164037053668
2020-02-05,135.4193814819982
2020-02-06,135.55072520070772
2020-02-07,137.6604161743442
2020-02-10,139.12232545677566
2020-02-11,139.5162198241569
2020-02-12,139.97145384613452
2020-02-13,140.21655399991272
2020-02-14,141.38957700439047
2020-02-18,142.19494264775398
2020-02-19,142.44881677865507
2020-02-20,141.8872928512463
2020-02-21,142.7669093330866
2020-02-24,142.4062597694908
2020-02-25,142.1159971240117
2020-02-26,140.5854458321137
2020-02-27,141.03404490155245
2020-02-28,133.35491108930748
2020-03-02,129.1502682385472
2020-03-03,136.88221119510305
2020-03-04,139.41554073262836
2020-03-05,141.91367966796867
2020-03-06,138.3511749236247
2020-03-09,134.2784901385165
2020-03-10,136.75904487381914
2020-03-11,134.26091514648604
2020-03-12,123.58221271267807
2020-03-13,125.42941732543729
2020-03-16,115.19934832401731
2020-03-17,115.18173968816868
2020-03-18,118.49796167836152
2020-03-19,104.30074262695506
2020-03-20,107.88083591715275
2020-03-23,105.77851550438547
2020-03-24,103.05166120058489
2020-03-25,110.81879334606552
2020-03-26,113.14102421038534
2020-03-27,115.70952624998614
2020-03-30,119.44794347283049
2020-03-31,122.57944056164975
2020-04-01,115.13776867234434
2020-04-02,116.39563977935731
2020-04-03,120.84657063206683
2020-04-06,128.47294496873934
2020-04-07,127.24147457785969
2020-04-08,126.77526162160392
2020-04-09,127.78683860858773
2020-04-13,128.16506690517514
2020-04-14,128.73684159511402
2020-04-15,130.73360425855788
2020-04-16,128.8863815812778
2020-04-17,131.85952162410783
2020-04-20,128.2090616540154
2020-04-21,130.8391643152567
2020-04-22,127.62849552934368
2020-04-23,125.35025872095456
2020-04-24,121.85813291227993
2020-04-27,122.31554088959054
2020-04-28,121.0488749411174
2020-04-29,120.57388976991012
2020-04-30,120.60027455450899
2020-05-01,117.82064571696256
2020-05-04,118.21647259447913
2020-05-05,117.95258363309324
2020-05-06,118.34840969284795
2020-05-07,119.29840141074624
2020-05-08,118.53314033522858
2020-05-11,119.30721906293795
2020-05-12,119.94936035891737
2020-05-13,118.63867574257364
2020-05-14,118.16370585950442
2020-05-15,117.3456469372548
2020-05-18,118.2340754398916
2020-05-19,117.88221174404524
2020-05-20,118.15489361233925
2020-05-21,117.4085610088077
2020-05-22,115.86894234839562
2020-05-26,118.78005785733579
2020-05-27,115.76276205356933
2020-05-28,121.5673153036751
2020-05-29,122.1513180418028
2020-06-01,122.42559975883039
2020-06-02,122.7264664962383
2020-06-03,123.97408207210034
2020-06-04,120.61169864267522
2020-06-05,120.81518825633593
2020-06-08,121.354945757326
2020-06-09,122.00973083234919
2020-06-10,120.7975029083081
2020-06-11,121.23108239831585
2020-06-12,117.87753195567856
2020-06-15,114.80713699667953
2020-06-16,119.47908009796568
2020-06-17,119.84187241360817
2020-06-18,118.68274215709488
2020-06-19,119.92149505273969
2020-06-22,116.80688186401561
2020-06-23,119.1694048052103
2020-06-24,116.6122027986159
2020-06-25,115.06373434551976
2020-06-26,116.12553865651137
2020-06-29,113.83380580928122
2020-06-30,115.6831215029071
2020-07-01,117.02808455086458
2020-07-02,118.16068434808383
2020-07-06,118.57654569943685
2020-07-07,116.34675778432451
2020-07-08,116.32904657161254
2020-07-09,115.54154153200206
2020-07-10,114.00191922761915
2020-07-13,115.78930130105563
2020-07-14,115.08142028642116
2020-07-15,119.77108731527301
2020-07-16,119.42598699503225
2020-07-17,121.10720172829326
2020-07-20,122.75299904070356
2020-07-21,122.28405080637022
2020-07-22,123.52281506790575
2020-07-23,128.73452739009912
2020-07-24,132.3004395156207
2020-07-27,131.3536646834974
2020-07-28,131.38906004295544
2020-07-29,131.10590319319408
2020-07-30,130.53961211939978
2020-07-31,130.4776650628831
2020-08-03,130.79622179444763
2020-08-04,129.90253163588778
2020-08-05,130.07949046417653
2020-08-06,127.690429300422
2020-08-07,128.74336925485358
2020-08-10,129.86712176590024
2020-08-11,129.9733107645318
2020-08-12,128.70799408870323
2020-08-13,131.8314832953119
2020-08-14,131.80493219805405
2020-08-17,131.68105164996956
2020-08-18,133.32686763524364
2020-08-19,133.55692592966628
2020-08-20,132.57625875195922
2020-08-21,133.9019066878461
2020-08-24,133.87521234605336
2020-08-25,135.38766517512798
2020-08-26,134.21329361172317
2020-08-27,135.57451673045696
2020-08-28,134.68482171820764
2020-08-31,134.60475532959165
2020-09-01,134.4446031453361
2020-09-02,133.88410150796153
2020-09-03,135.4232487211749
2020-09-04,134.6581395260316
2020-09-08,134.38233276599874
2020-09-09,132.7897884386814
2020-09-10,133.33249191011987
2020-09-11,131.6065149493404
2020-09-14,132.22930114290335
2020-09-15,130.92146115909583
2020-09-16,131.42857810688577
2020-09-17,129.0264409835483
2020-09-18,127.5317672650168
2020-09-21,124.9783867686726
2020-09-22,124.07091163674524
2020-09-23,125.0317530477416
2020-09-24,121.89118026586705
2020-09-25,124.23106230518695
2020-09-28,127.03353815960236
2020-09-29,128.80401175676013
2020-09-30,128.02997649269042
2020-10-01,129.8627442005225
2020-10-02,129.87163396569576
2020-10-05,129.58692595712228
2020-10-06,129.80046004947488
2020-10-07,128.55490952736776
2020-10-08,129.5691418156244
2020-10-09,130.53889191515955
2020-10-12,133.0033121358033
2020-10-13,133.35919438764537
2020-10-14,134.3289402337212
2020-10-15,134.38233784604571
2020-10-16,136.48197437288422
2020-10-19,136.18837988880182
2020-10-20,134.44460115555577
2020-10-21,132.44281455660675
2020-10-22,132.0246700045261
2020-10-23,132.4517079942579
2020-10-26,131.99797660081052
2020-10-27,130.86806846329662
2020-10-28,127.30934293285775
2020-10-29,124.89831646294867
2020-10-30,124.20435705977756
2020-11-02,126.45525802198821
2020-11-03,128.37697055595507
2020-11-04,130.1385431952809
2020-11-05,131.72218389640582
2020-11-06,134.67591945662002
2020-11-09,137.94106352449768
2020-11-10,135.81470026345005
2020-11-11,138.26133659711945
2020-11-12,139.20441669137134
2020-11-13,139.27559743583018
2020-11-16,140.05850528262027
2020-11-17,139.67593896112714
2020-11-18,138.7773607545066
2020-11-19,135.54775819383894
2020-11-20,135.55670875904903
2020-11-23,134.1166213554218
2020-11-24,134.22397399884596
2020-11-25,134.95742259676467
2020-11-27,134.9753179650399
2020-11-30,134.045065612719
2020-12-01,135.4761986615251
2020-12-02,136.40643923259356
2020-12-03,135.4762104520481
2020-12-04,136.37065610854017
2020-12-07,137.98068713133492
2020-12-08,135.56565641395835
2020-12-09,136.773163084541
2020-12-10,138.45474844274295
2020-12-11,135.46726040493215
2020-12-14,135.98605295081654
2020-12-15,135.93236891318082
2020-12-16,136.51377949209066
2020-12-17,137.3545736355556
2020-12-18,138.06118497270552
2020-12-21,135.48514728874247
2020-12-22,135.84293518173226
2020-12-23,135.90554101249649
2020-12-24,135.74454728733133
2020-12-28,137.40822754510728
2020-12-29,138.59786480139053
2020-12-30,137.72128853166262
2020-12-31,136.71950023181546
2021-01-04,139.0629713481855
2021-01-05,137.24722292240781
2021-01-06,137.98963151884152
2021-01-07,137.47979368103165
2021-01-08,137.67656861647853
2021-01-11,138.02541029466386
2021-01-12,136.0397124989274
2021-01-13,135.7892667204586
2021-01-14,136.6479415121462
2021-01-15,133.7677933843783
2021-01-19,135.52093411991248
2021-01-20,135.2973129545774
2021-01-21,136.37066648424667
2021-01-22,135.34203793079845
2021-01-25,134.44759045607208
2021-01-26,134.19714465670705
2021-01-27,135.4672607355854
2021-01-28,133.15956857349238
2021-01-29,134.0003636782971
2021-02-01,132.47976383256855
2021-02-02,132.5692155087817
2021-02-03,133.77674999120208
2021-02-04,134.45653059879152
2021-02-05,134.4923038428159
2021-02-08,137.4887357230289
2021-02-09,135.66405041135582
2021-02-10,136.656888698387
2021-02-11,135.9949897897307
2021-02-12,136.23650160540706
2021-02-16,137.46190265485532
2021-02-17,137.20249784879675
2021-02-18,136.91662428362747
2021-02-19,139.8930908841196
2021-02-22,136.27817491462775
2021-02-23,136.23321040609105
2021-02-24,135.26203465091305
2021-02-25,134.78544104715556
2021-02-26,135.33397512032346
2021-03-01,133.6523958054938
2021-03-02,132.68123377155734
2021-03-03,132.83410212358885
2021-03-04,132.45642495011543
2021-03-05,134.11101458282985
2021-03-08,138.25648979906816
2021-03-09,138.67913148107826
2021-03-10,137.33926596563757
2021-03-11,138.76005936369938
2021-03-12,139.29060488920427
2021-03-15,140.11789970556148
2021-03-16,140.45961350495048
2021-03-17,142.00629929417008
2021-03-18,140.7203857004768
2021-03-19,143.06739034517992
2021-03-22,140.7653502090135
2021-03-23,143.00445101022177
2021-03-24,142.52785740646428
2021-03-25,144.1105065697683
2021-03-26,143.72384198308416
2021-03-29,145.00075444232516
2021-03-30,146.8891403096922
2021-03-31,144.6320646820625
2021-04-01,144.4522203691573
2021-04-05,145.1536227943567
2021-04-06,145.72014541518757
2021-04-07,146.9790693267656
2021-04-08,146.52945168388177
2021-04-09,146.64635666182886
2021-04-12,145.68416831986158
2021-04-13,144.77594562088328
2021-04-14,145.0547063640726
2021-04-15,146.9790693267656
2021-04-16,147.2578300699549
2021-04-19,146.98805673997632
2021-04-20,146.6643314882503
2021-04-21,148.5886944509433
2021-04-22,148.76855248509008
2021-04-23,148.06715005989068
2021-04-26,147.5545793608072
2021-04-27,145.2615266378515
2021-04-28,145.414394989883
2021-04-29,146.09782258866096
