Date,Close
2019-01-02,99.42072296142578
2019-01-03,97.99082946777344
2019-01-04,99.83898162841797
2019-01-07,100.23780059814453
2019-01-08,101.0159683227539
2019-01-09,101.95948791503906
2019-01-10,102.96137237548828
2019-01-11,103.24347686767578
2019-01-14,103.10729217529297
2019-01-15,104.48853302001953
2019-01-16,104.12863159179688
2019-01-17,104.1480941772461
2019-01-18,105.77250671386719
2019-01-22,105.29588317871094
2019-01-23,105.69469451904297
2019-01-24,99.08027648925781
2019-01-25,99.84871673583984
2019-01-28,99.1969985961914
2019-01-29,98.42855834960938
2019-01-30,98.7884521484375
2019-01-31,99.74171447753906
2019-02-01,100.95758819580078
2019-02-04,102.03730773925781
2019-02-05,103.18511199951172
2019-02-06,102.71820831298828
2019-02-07,102.25132751464844
2019-02-08,102.55284118652344
2019-02-11,102.17350769042969
2019-02-12,102.56257629394531
2019-02-13,102.14430236816406
2019-02-14,103.30182647705078
2019-02-15,103.58392333984375
2019-02-19,103.37965393066406
2019-02-20,102.49449157714844
2019-02-21,102.12484741210938
2019-02-22,102.31940460205078
2019-02-25,102.59175872802734
2019-02-26,102.55284118652344
2019-02-27,102.48474884033203
2019-02-28,102.62093353271484
2019-03-01,103.14620208740234
2019-03-04,102.0567626953125
2019-03-05,101.53150939941406
2019-03-06,100.80197143554688
2019-03-07,100.40180206298828
2019-03-08,97.58114624023438
2019-03-11,97.73731231689453
2019-03-12,97.79585266113281
2019-03-13,98.14723205566406
2019-03-14,99.22083282470703
2019-03-15,98.45954132080078
2019-03-18,99.12324523925781
2019-03-19,98.8304214477539
2019-03-20,98.06914520263672
2019-03-21,99.25988006591797
2019-03-22,98.04962158203125
2019-03-25,96.72225952148438
2019-03-26,97.59089660644531
2019-03-27,96.96625518798828
2019-03-28,97.06385040283203
2019-03-29,97.26882934570312
2019-04-01,97.29811096191406
2019-04-02,97.72754669189453
2019-04-03,100.02116394042969
2019-04-04,97.61042022705078
2019-04-05,98.5571517944336
2019-04-08,98.50835418701172
2019-04-09,98.91827392578125
2019-04-10,99.12324523925781
2019-04-11,99.46482849121094
2019-04-12,99.81620788574219
2019-04-15,99.79667663574219
2019-04-16,99.32818603515625
2019-04-17,97.79585266113281
2019-04-18,97.7080307006836
2019-04-22,97.45425415039062
2019-04-23,98.45954132080078
2019-04-24,98.04962158203125
2019-04-25,97.1321792602539
2019-04-26,98.5571517944336
2019-04-29,98.40098571777344
2019-04-30,98.53762817382812
2019-05-01,98.36194610595703
2019-05-02,96.86865997314453
2019-05-03,96.77106475830078
2019-05-06,96.01952362060547
2019-05-07,95.1996841430664
2019-05-08,95.1996841430664
2019-05-09,94.54576110839844
2019-05-10,94.85808563232422
2019-05-13,93.06222534179688
2019-05-14,93.52096557617188
2019-05-15,93.73567962646484
2019-05-16,94.26272583007812
2019-05-17,93.5014419555664
2019-05-20,92.78894805908203
2019-05-21,93.36480712890625
2019-05-22,93.82351684570312
2019-05-23,92.90607452392578
2019-05-24,92.37902069091797
2019-05-28,92.71087646484375
2019-05-29,92.1252670288086
2019-05-30,92.46687316894531
2019-05-31,91.86174011230469
2019-06-03,91.23710632324219
2019-06-04,92.09598541259766
2019-06-05,92.65230560302734
2019-06-06,93.4164047241211
2019-06-07,93.90621948242188
