Date,Close
2019-01-02,100.39761352539062
2019-01-03,101.15933990478516
2019-01-04,101.00700378417969
2019-01-07,100.36903381347656
2019-01-08,101.37835693359375
2019-01-09,100.63565063476562
2019-01-10,101.69258117675781
2019-01-11,101.49261474609375
2019-01-14,100.95938873291016
2019-01-15,102.57808685302734
2019-01-16,101.59735107421875
2019-01-17,102.62569427490234
2019-01-18,102.96847534179688
2019-01-22,103.13036346435547
2019-01-23,103.36840057373047
2019-01-24,100.33094787597656
2019-01-25,99.31211853027344
2019-01-28,99.93103790283203
2019-01-29,99.98816680908203
2019-01-30,100.53091430664062
2019-01-31,101.02604675292969
2019-02-01,99.76918029785156
2019-02-04,100.67374420166016
2019-02-05,101.02604675292969
2019-02-06,101.0641098022461
2019-02-07,101.84491729736328
2019-02-08,103.2350845336914
2019-02-11,103.43505096435547
2019-02-12,104.4538803100586
2019-02-13,103.92066955566406
2019-02-14,103.0256118774414
2019-02-15,104.1206283569336
2019-02-19,104.44436645507812
2019-02-20,105.38702392578125
2019-02-21,106.577392578125
2019-02-22,105.63813018798828
2019-02-25,104.91931915283203
2019-02-26,105.1780776977539
2019-02-27,105.02473449707031
2019-02-28,106.07901000976562
2019-03-01,107.5645751953125
2019-03-04,106.04066467285156
2019-03-05,107.1045150756836
2019-03-06,107.03742980957031
2019-03-07,107.27703857421875
2019-03-08,106.61572265625
2019-03-11,106.75949096679688
2019-03-12,105.77230834960938
2019-03-13,106.17484283447266
2019-03-14,105.7914810180664
2019-03-15,106.18444061279297
2019-03-18,105.92565155029297
2019-03-19,104.78511810302734
2019-03-20,105.23558807373047
2019-03-21,106.86492156982422
2019-03-22,107.3441162109375
2019-03-25,107.74667358398438
2019-03-26,108.54217529296875
2019-03-27,108.51342010498047
2019-03-28,109.5772705078125
2019-03-29,110.05648040771484
2019-04-01,109.1076431274414
2019-04-02,109.97981262207031
2019-04-03,110.08523559570312
2019-04-04,110.13316345214844
2019-04-05,111.05326080322266
2019-04-08,111.43661499023438
2019-04-09,111.19700622558594
2019-04-10,111.47496795654297
2019-04-11,111.10116577148438
2019-04-12,111.28327941894531
2019-04-15,111.8870849609375
2019-04-16,111.97335052490234
2019-04-17,111.89665985107422
2019-04-18,112.09794616699219
2019-04-22,112.17462921142578
2019-04-23,112.00210571289062
2019-04-24,112.20337677001953
2019-04-25,117.35014343261719
2019-04-26,119.96663665771484
2019-04-29,119.14239501953125
2019-04-30,119.65995788574219
2019-05-01,117.81019592285156
2019-05-02,117.44598388671875
2019-05-03,116.76549530029297
2019-05-06,118.50025939941406
2019-05-07,119.14239501953125
2019-05-08,119.6695327758789
2019-05-09,120.28292846679688
2019-05-10,121.60556030273438
2019-05-13,121.78766632080078
2019-05-14,121.77806854248047
2019-05-15,122.42981719970703
2019-05-16,123.14865112304688
2019-05-17,123.54159545898438
2019-05-20,123.92498016357422
2019-05-21,124.89298248291016
2019-05-22,125.97602081298828
2019-05-23,125.49606323242188
2019-05-24,125.46717071533203
2019-05-28,123.6457290649414
2019-05-29,124.2046890258789
2019-05-30,126.06466674804688
2019-05-31,127.1729507446289
2019-06-03,127.52950286865234
2019-06-04,128.30050659179688
2019-06-05,131.07601928710938
2019-06-06,132.2614288330078
