Date,value
2019-09-27,267.7614381974322
2019-09-30,266.0780637379027
2019-10-01,266.3908233750067
2019-10-02,261.9661348886211
2019-10-03,263.953084814957
2019-10-04,266.21600964909055
2019-10-07,269.1504860902375
2019-10-08,270.90750551932587
2019-10-09,271.0546649452562
2019-10-10,276.132532602732
2019-10-11,275.61738290008293
2019-10-14,275.5529743788515
2019-10-15,275.84735261774614
2019-10-16,274.4490754628499
2019-10-17,276.3349371715049
2019-10-18,279.2325635856641
2019-10-21,280.1524176839887
2019-10-22,278.8737793546153
2019-10-23,277.0063765186967
2019-10-24,272.83928004136243
2019-10-25,273.27163311347505
2019-10-28,273.4372007285522
2019-10-29,275.74617447027924
2019-10-30,274.5595101838941
2019-10-31,276.4804214452013
2019-11-01,276.1393270413683
2019-11-04,275.37415966763353
