Date,Close
2019-12-13,280.8674621582031
2019-12-16,282.43603515625
2019-12-17,284.4087219238281
2019-12-18,280.8674621582031
2019-12-19,282.63812255859375
2019-12-20,283.71588134765625
2019-12-23,282.253173828125
2019-12-24,283.1385192871094
2019-12-26,284.58197021484375
2019-12-27,283.02301025390625
2019-12-30,284.01422119140625
2019-12-31,282.8402099609375
2020-01-02,280.5018310546875
2020-01-03,280.7327575683594
2020-01-06,280.8097229003906
2020-01-07,280.3670654296875
2020-01-08,283.5811767578125
2020-01-09,288.1328430175781
2020-01-10,286.0350341796875
2020-01-13,288.56591796875
2020-01-14,288.4504089355469
2020-01-15,289.48004150390625
2020-01-16,291.6067199707031
2020-01-17,293.1945495605469
2020-01-21,301.4511413574219
2020-01-22,300.1328125
2020-01-23,301.08551025390625
2020-01-24,298.8048095703125
2020-01-27,297.7847900390625
2020-01-28,299.1319885253906
2020-01-29,297.9098205566406
2020-01-30,297.8039855957031
2020-01-31,294.0028991699219
2020-02-03,290.6156005859375
2020-02-04,293.40625
2020-02-05,297.3036193847656
2020-02-06,299.53125
2020-02-07,302.4435119628906
2020-02-10,302.59783935546875
2020-02-11,299.5987243652344
2020-02-12,303.8803405761719
2020-02-13,306.85052490234375
2020-02-14,306.9565734863281
2020-02-18,310.56317138671875
2020-02-19,311.4985656738281
2020-02-20,312.5207214355469
2020-02-21,310.46673583984375
2020-02-24,302.433837890625
2020-02-25,293.99591064453125
2020-02-26,294.78668212890625
2020-02-27,282.6747131347656
2020-02-28,271.1123352050781
2020-03-02,298.1136474609375
2020-03-03,291.9322509765625
2020-03-04,309.2998962402344
2020-03-05,304.4975280761719
2020-03-06,300.23516845703125
2020-03-09,291.20904541015625
2020-03-10,298.3643493652344
2020-03-11,286.8213195800781
2020-03-12,269.86834716796875
2020-03-13,291.4886779785156
2020-03-16,273.07958984375
2020-03-17,296.0403137207031
2020-03-18,296.5321044921875
2020-03-19,294.33349609375
2020-03-20,280.06134033203125
2020-03-23,275.3457946777344
2020-03-24,274.7768249511719
2020-03-25,270.8423156738281
2020-03-26,281.874267578125
2020-03-27,274.18853759765625
2020-03-30,280.7363586425781
2020-03-31,274.96002197265625
2020-04-01,276.55120849609375
2020-04-02,281.0835266113281
2020-04-03,278.3544921875
2020-04-06,294.23699951171875
2020-04-07,292.8001708984375
2020-04-08,295.0567321777344
2020-04-09,289.3092956542969
2020-04-13,288.9331970214844
2020-04-14,302.9353332519531
2020-04-15,299.20330810546875
2020-04-16,310.09063720703125
2020-04-17,306.58050537109375
2020-04-20,300.94879150390625
2020-04-21,290.58221435546875
2020-04-22,298.3836975097656
2020-04-23,294.50701904296875
2020-04-24,299.4733581542969
2020-04-27,297.7665100097656
2020-04-28,294.0731201171875
2020-04-29,296.13677978515625
2020-04-30,292.8601989746094
2020-05-01,291.8163757324219
2020-05-04,294.3003234863281
2020-05-05,297.6156005859375
2020-05-06,298.5531311035156
2020-05-07,294.79327392578125
2020-05-08,295.70184326171875
2020-05-11,299.9449157714844
2020-05-12,294.63861083984375
2020-05-13,292.02899169921875
2020-05-14,289.7093200683594
2020-05-15,289.197021484375
2020-05-18,292.6282043457031
2020-05-19,294.4356689453125
2020-05-20,294.706298828125
2020-05-21,291.86468505859375
2020-05-22,292.30926513671875
2020-05-26,294.5999450683594
2020-05-27,295.7695007324219
2020-05-28,299.2006530761719
2020-05-29,298.1471252441406
2020-06-01,297.97320556640625
2020-06-02,296.8133544921875
2020-06-03,296.3784484863281
2020-06-04,300.3508605957031
2020-06-05,301.5976867675781
2020-06-08,296.90997314453125
2020-06-09,295.3248596191406
2020-06-10,297.0453186035156
2020-06-11,290.7628173828125
2020-06-12,288.7041320800781
2020-06-15,287.23492431640625
2020-06-16,291.2750549316406
2020-06-17,289.5836181640625
2020-06-18,289.54498291015625
2020-06-19,289.86395263671875
2020-06-22,290.3955383300781
2020-06-23,291.20745849609375
2020-06-24,288.046875
2020-06-25,290.472900390625
2020-06-26,286.6357421875
2020-06-29,291.4974060058594
2020-06-30,293.06317138671875
2020-07-01,294.5516662597656
2020-07-02,295.5085144042969
2020-07-06,301.0661315917969
2020-07-07,305.6474914550781
2020-07-08,305.7344665527344
2020-07-09,314.6459655761719
2020-07-10,315.3128356933594
2020-07-13,312.11358642578125
2020-07-14,317.02362060546875
2020-07-15,315.76708984375
2020-07-16,315.35150146484375
2020-07-17,313.9210510253906
2020-07-20,315.5834655761719
2020-07-21,316.77227783203125
2020-07-22,317.3135681152344
2020-07-23,315.19683837890625
2020-07-24,314.8778991699219
2020-07-27,316.6369934082031
2020-07-28,316.6080017089844
2020-07-29,315.2258605957031
2020-07-30,314.62530517578125
2020-07-31,315.3130187988281
2020-08-03,318.98406982421875
2020-08-04,329.1254577636719
2020-08-05,329.2998046875
2020-08-06,332.5349426269531
2020-08-07,330.2102966308594
2020-08-10,329.328857421875
2020-08-11,321.9964294433594
2020-08-12,326.1905517578125
2020-08-13,325.1637878417969
2020-08-14,325.7256164550781
2020-08-17,329.29010009765625
2020-08-18,330.05535888671875
2020-08-19,330.2005920410156
2020-08-20,330.1715393066406
2020-08-21,333.7941589355469
2020-08-24,333.3292541503906
2020-08-25,333.8910217285156
2020-08-26,333.4648132324219
2020-08-27,335.4892272949219
2020-08-28,337.4361572265625
2020-08-31,336.7484436035156
2020-09-01,340.3517150878906
2020-09-02,347.596923828125
2020-09-03,337.36834716796875
2020-09-04,335.6926574707031
2020-09-08,328.224609375
2020-09-09,335.55706787109375
2020-09-10,328.87359619140625
2020-09-11,328.48614501953125
2020-09-14,332.1572570800781
2020-09-15,333.11614990234375
2020-09-16,332.9418029785156
2020-09-17,328.2440185546875
2020-09-18,325.4156494140625
2020-09-21,328.9123840332031
2020-09-22,333.6391906738281
2020-09-23,333.81353759765625
2020-09-24,336.1091613769531
2020-09-25,331.8278503417969
2020-09-28,338.64691162109375
2020-09-29,341.08782958984375
2020-09-30,343.8580627441406
2020-10-01,347.20947265625
2020-10-02,343.8677673339844
2020-10-05,347.3257141113281
2020-10-06,347.1029357910156
2020-10-07,351.6263427734375
2020-10-08,353.6313781738281
2020-10-09,357.8642578125
2020-10-12,364.6639404296875
2020-10-13,368.7320861816406
2020-10-14,366.46551513671875
2020-10-15,364.7607421875
2020-10-16,369.56512451171875
2020-10-19,363.77276611328125
2020-10-20,366.43646240234375
2020-10-21,365.9618835449219
2020-10-22,363.9568176269531
2020-10-23,362.8429260253906
2020-10-26,359.0749816894531
2020-10-27,361.02191162109375
2020-10-28,353.5054626464844
2020-10-29,354.0877380371094
2020-10-30,347.0615234375
2020-11-02,353.63165283203125
2020-11-03,360.9781494140625
2020-11-04,365.0638732910156
2020-11-05,373.8563537597656
2020-11-06,374.2736511230469
2020-11-09,354.2236328125
2020-11-10,355.7957763671875
2020-11-11,361.9097900390625
2020-11-12,364.617431640625
2020-11-13,367.6549987792969
2020-11-16,368.57696533203125
2020-11-17,370.64410400390625
2020-11-18,370.9449157714844
2020-11-19,372.21624755859375
2020-11-20,369.86767578125
2020-11-23,370.4402770996094
2020-11-24,372.87615966796875
2020-11-25,376.3019714355469
2020-11-27,376.9230651855469
2020-11-30,380.2032470703125
2020-12-01,385.969482421875
2020-12-02,381.9261474609375
2020-12-03,372.5149230957031
2020-12-04,371.8974914550781
2020-12-07,371.7978820800781
2020-12-08,376.0503845214844
2020-12-09,372.7539367675781
2020-12-10,371.2601013183594
2020-12-11,373.5606384277344
2020-12-14,372.84356689453125
2020-12-15,370.35382080078125
2020-12-16,367.9238586425781
2020-12-17,368.7703857421875
2020-12-18,365.4938659667969
2020-12-21,363.4721984863281
2020-12-22,360.54425048828125
2020-12-23,360.40484619140625
2020-12-24,363.0837707519531
2020-12-28,369.5372009277344
2020-12-29,371.19036865234375
2020-12-30,372.9132995605469
2020-12-31,375.2337341308594
2021-01-04,378.58990478515625
2021-01-05,374.197998046875
2021-01-06,368.5014343261719
2021-01-07,366.4101257324219
2021-01-08,368.4217834472656
2021-01-11,362.5161437988281
2021-01-12,362.7053527832031
2021-01-13,365.4440612792969
2021-01-14,360.86297607421875
2021-01-15,360.6737365722656
2021-01-19,353.0152893066406
2021-01-20,359.8172302246094
2021-01-21,361.31109619140625
2021-01-22,360.8131408691406
2021-01-25,360.3948974609375
2021-01-26,363.4821472167969
2021-01-27,354.92742919921875
2021-01-28,355.5946350097656
2021-01-29,350.983642578125
2021-02-01,349.08148193359375
2021-02-02,354.1207275390625
2021-02-03,353.75225830078125
2021-02-04,355.0893859863281
2021-02-05,354.4108581542969
2021-02-08,359.06085205078125
2021-02-09,358.79144287109375
2021-02-10,355.3587951660156
2021-02-11,351.44720458984375
2021-02-12,351.9960021972656
2021-02-16,353.2433166503906
2021-02-17,357.27471923828125
2021-02-18,356.1571044921875
2021-02-19,354.0116882324219
2021-02-22,349.46142578125
2021-02-23,341.41864013671875
2021-02-24,339.9717712402344
2021-02-25,333.186279296875
2021-02-26,330.29248046875
2021-03-01,331.0608215332031
2021-03-02,327.7579040527344
2021-03-03,323.2276306152344
2021-03-04,318.3580627441406
2021-03-05,316.6417541503906
2021-03-08,310.7543640136719
2021-03-09,318.0986022949219
2021-03-10,323.1378173828125
2021-03-11,327.947509765625
2021-03-12,330.4322204589844
2021-03-15,329.8035583496094
2021-03-16,326.5505065917969
2021-03-17,328.4863586425781
2021-03-18,322.2896423339844
2021-03-19,328.20697021484375
2021-03-22,333.7750244140625
2021-03-23,339.6125183105469
2021-03-24,337.31744384765625
2021-03-25,345.5997009277344
2021-03-26,351.2675476074219
2021-03-29,355.38873291015625
2021-03-30,349.0024108886719
2021-03-31,351.7265930175781
2021-04-01,354.18133544921875
2021-04-05,360.04876708984375
2021-04-06,359.3502502441406
2021-04-07,358.0430603027344
2021-04-08,360.4479064941406
2021-04-09,362.4336242675781
2021-04-12,364.03021240234375
2021-04-13,364.4293518066406
2021-04-14,362.39373779296875
2021-04-15,368.0116882324219
2021-04-16,369.9275817871094
2021-04-19,368.76007080078125
2021-04-20,370.9354553222656
2021-04-21,373.2903747558594
2021-04-22,370.4664611816406
2021-04-23,372.48211669921875
2021-04-26,367.7322692871094
2021-04-27,369.4186706542969
2021-04-28,368.8000183105469
2021-04-29,373.5400085449219
